room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
15195399,96485653,Private room,,South Boston,9,4.0,2,,125.0,1.0,42.332631,-71.047469,2016-11-21 12:13:32.196270
7633883,814298,Entire home/apt,,Beacon Hill,7,5.0,6,,769.0,2.0,42.357378,-71.071351,2016-11-21 12:13:29.847956
5174821,26766201,Private room,,Charlestown,50,4.5,2,,150.0,1.0,42.380182,-71.068291,2016-11-21 12:12:14.011686
14124430,21184200,Entire home/apt,,Beacon Hill,10,5.0,8,,195.0,1.0,42.35976,-71.067595,2016-11-21 12:11:31.110415
12707324,69077492,Private room,,Mission Hill,2,,1,,41.0,1.0,42.333636,-71.11103,2016-11-21 12:10:40.979259
15581608,44341268,Entire home/apt,,Back Bay,5,4.5,2,,130.0,,42.347983,-71.085293,2016-11-21 12:10:29.339507
13955674,83107234,Shared room,,Dorchester,5,5.0,1,,55.0,1.0,42.31221,-71.077375,2016-11-21 12:10:25.372806
7403927,405376,Private room,,Brighton,3,4.5,4,,125.0,2.0,42.351352,-71.168588,2016-11-21 12:10:10.898682
15041925,9795590,Private room,,Brighton,4,4.5,2,,75.0,3.0,42.353649,-71.146812,2016-11-21 12:09:24.455623
3420221,9189449,Private room,,Allston,39,4.5,2,,65.0,1.0,42.353398,-71.142355,2016-11-21 12:09:06.675667
14655187,23775896,Private room,,Allston,1,,2,,59.0,2.0,42.353689,-71.141545,2016-11-21 12:08:51.987818
72811,378555,Private room,,Allston,126,4.5,2,,62.0,2.0,42.356861,-71.130578,2016-11-21 12:08:49.677911
225224,85770,Private room,,South End,206,4.5,1,,98.0,1.0,42.346428,-71.07503,2016-11-21 12:07:52.548277
13379155,76032537,Private room,,Roxbury,3,4.0,1,,52.0,1.0,42.338918,-71.083968,2016-11-21 12:07:48.241083
9757412,50318988,Private room,,South End,16,5.0,1,,89.0,1.0,42.33676,-71.075762,2016-11-21 12:07:23.639784
177129,847253,Private room,,Dorchester,132,4.5,3,,69.0,2.0,42.293428,-71.067731,2016-11-21 12:06:26.297089
9860,25188,Entire home/apt,,Back Bay,22,4.5,2,,251.0,2.0,42.354115,-71.074414,2016-11-21 12:05:25.391835
15525301,28820575,Private room,,East Boston,1,,2,,71.0,1.0,42.37098,-71.036599,2016-11-21 12:04:21.872916
1178162,1407005,Private room,,East Boston,231,4.5,2,,95.0,1.0,42.377796,-71.034666,2016-11-21 12:03:58.664856
15041595,63218173,Entire home/apt,,Allston,3,5.0,14,,399.0,2.0,42.357952,-71.135277,2016-11-21 12:03:50.625017
15314862,95149473,Entire home/apt,,Downtown,4,5.0,6,,159.0,2.0,42.359381,-71.052653,2016-11-21 12:03:17.215929
9971054,51236938,Private room,,Jamaica Plain,30,4.5,2,,50.0,1.0,42.303371,-71.115007,2016-11-21 12:03:00.820049
1886037,1587128,Entire home/apt,,Beacon Hill,1,,4,,230.0,7.0,42.360561,-71.071406,2016-11-21 12:00:57.318434
5191103,26476398,Private room,,East Boston,4,3.5,2,,80.0,1.0,42.37661,-71.029311,2016-11-21 12:00:00.686121
1648950,1369968,Entire home/apt,,Beacon Hill,87,4.5,2,,195.0,7.0,42.359279,-71.069234,2016-11-21 11:59:48.575912
13926704,40995423,Private room,,East Boston,0,,1,,48.0,10.0,42.389898,-71.00339,2016-11-21 11:58:18.873315
13318312,48291778,Entire home/apt,,Dorchester,0,,4,,49.0,1.0,42.315948,-71.041298,2016-11-21 11:57:46.192590
7554801,14840087,Private room,,Jamaica Plain,9,5.0,2,,65.0,5.0,42.322355,-71.10673,2016-11-21 11:57:20.445508
14075290,28820575,Private room,,East Boston,46,4.5,2,,76.0,1.0,42.368335,-71.036034,2016-11-21 11:56:36.626620
579605,71783,Entire home/apt,,Dorchester,10,4.5,4,,125.0,,42.322803,-71.061845,2016-11-21 11:56:26.009489
15255299,91548283,Entire home/apt,,Back Bay,14,4.5,2,,185.0,1.0,42.35069,-71.084758,2016-11-21 11:55:30.761639
6050928,2092815,Private room,,Brighton,3,4.5,2,,59.0,2.0,42.35631,-71.158306,2016-11-21 11:55:09.875889
2538536,16067950,Entire home/apt,,Jamaica Plain,21,5.0,3,,125.0,7.0,42.324874,-71.105567,2016-11-21 11:54:57.802370
2715779,178829,Private room,,Downtown,0,,4,,400.0,3.0,42.357936,-71.052213,2016-11-21 11:54:44.077503
14147343,34523300,Private room,,Back Bay,0,,2,,102.0,1.0,42.349598,-71.089346,2016-11-21 11:53:11.229155
15841378,98675078,Private room,,Dorchester,0,,1,,24.0,,42.291678,-71.07505,2016-11-21 11:52:32.130273
6716872,27805870,Private room,,Brighton,0,,1,,200.0,1.0,42.337229,-71.151433,2016-11-21 11:52:26.387338
7389719,38701026,Private room,,Dorchester,4,5.0,1,,40.0,3.0,42.286326,-71.090023,2016-11-21 11:51:53.603570
14818575,41538684,Entire home/apt,,Fenway,5,5.0,3,,135.0,,42.34959,-71.098559,2016-11-21 11:51:18.314224
4315439,22402141,Private room,,East Boston,1,,1,,80.0,7.0,42.389211,-71.002683,2016-11-21 11:51:08.071018
7708436,236790,Private room,,Jamaica Plain,39,5.0,2,,85.0,1.0,42.309838,-71.107524,2016-11-21 11:51:05.298358
1454258,7799789,Private room,,Dorchester,177,5.0,2,,100.0,1.0,42.308439,-71.046396,2016-11-21 11:50:29.163576
5222368,1532353,Private room,,Mission Hill,0,,1,,75.0,1.0,42.328959,-71.107284,2016-11-21 11:50:25.803611
14071446,18896448,Private room,,Jamaica Plain,6,5.0,2,,65.0,1.0,42.322496,-71.114758,2016-11-21 11:49:47.060525
14885796,86955930,Private room,,East Boston,3,5.0,4,,95.0,1.0,42.369613,-71.039277,2016-11-21 11:49:25.541317
15744292,100793001,Entire home/apt,,West Roxbury,0,,4,,140.0,2.0,42.268776,-71.16987,2016-11-21 11:48:37.806008
6445917,33653954,Entire home/apt,,Beacon Hill,28,5.0,2,,178.0,4.0,42.358514,-71.066474,2016-11-21 11:48:16.571853
13864415,19008767,Private room,,South Boston,9,4.5,2,,99.0,,42.339194,-71.049672,2016-11-21 11:47:47.185449
6629066,9410008,Entire home/apt,,South Boston,13,5.0,8,,500.0,2.0,42.335802,-71.044083,2016-11-21 11:47:32.826998
9299739,9830531,Entire home/apt,,Dorchester,3,5.0,5,,175.0,2.0,42.309889,-71.048526,2016-11-21 11:47:10.422772
1081386,2871556,Private room,,Roxbury,68,4.5,2,,80.0,2.0,42.330928,-71.071522,2016-11-21 11:47:00.723077
9346513,28358624,Entire home/apt,,Back Bay,8,5.0,2,,250.0,2.0,42.353292,-71.076973,2016-11-21 11:46:13.763887
16004322,104040421,Entire home/apt,,Dorchester,0,,4,,78.0,1.0,42.318495,-71.068071,2016-11-21 11:46:07.293265
14094279,84808632,Private room,,South End,38,5.0,2,,155.0,1.0,42.344427,-71.064086,2016-11-21 11:45:44.976580
1885825,6391436,Private room,,Jamaica Plain,110,5.0,3,,80.0,3.0,42.30968,-71.117597,2016-11-21 11:44:57.716592
15007604,14199135,Private room,,East Boston,1,,2,,69.0,1.0,42.385278,-71.011515,2016-11-21 11:44:41.440496
15310203,51137683,Entire home/apt,,Jamaica Plain,3,5.0,4,,99.0,,42.312935,-71.096467,2016-11-21 11:44:39.431902
15486700,5126496,Entire home/apt,,Beacon Hill,0,,2,,295.0,5.0,42.360341,-71.069333,2016-11-21 11:44:32.550565
377474,119019,Entire home/apt,,Dorchester,19,4.5,10,,495.0,2.0,42.29839,-71.059312,2016-11-21 11:43:35.867896
8579799,5992030,Entire home/apt,,Allston,9,5.0,4,,175.0,2.0,42.349422,-71.129388,2016-11-21 11:42:49.198807
10611728,30283594,Entire home/apt,,Chinatown,3,5.0,3,,219.0,10.0,42.351146,-71.05989,2016-11-21 11:41:56.787125
4573388,5578043,Entire home/apt,,North End,57,4.5,6,,139.0,1.0,42.363812,-71.053423,2016-11-21 11:39:17.798599
189965,205107,Private room,,Charlestown,35,5.0,2,,125.0,3.0,42.375675,-71.060804,2016-11-21 11:37:58.535113
2174711,5618949,Entire home/apt,,Longwood Medical Area,108,4.5,4,,179.0,,42.339383,-71.100172,2016-11-21 11:37:54.976539
4494419,16442921,Private room,,Dorchester,2,,1,,59.0,3.0,42.313179,-71.056375,2016-11-21 11:37:48.574591
9841645,18683719,Private room,,South End,0,,2,,100.0,1.0,42.335473,-71.075021,2016-11-21 11:37:04.516314
14424180,20857768,Entire home/apt,,Downtown,2,,2,,289.0,4.0,42.356255,-71.061485,2016-11-21 11:36:48.075499
4402209,8139434,Private room,,Allston,23,5.0,2,,100.0,1.0,42.352081,-71.135991,2016-11-21 11:36:43.895206
9858437,7772875,Entire home/apt,,East Boston,37,4.0,5,,145.0,2.0,42.382161,-71.028838,2016-11-21 11:35:18.379468
7273770,4191762,Entire home/apt,,Jamaica Plain,5,4.5,4,,145.0,2.0,42.306064,-71.115161,2016-11-21 11:34:38.086984
11760822,50437930,Entire home/apt,,Brighton,40,5.0,4,,100.0,1.0,42.340296,-71.150788,2016-11-21 11:34:23.517854
7841193,41311781,Private room,,South Boston,1,,1,,85.0,1.0,42.338128,-71.028109,2016-11-21 11:33:47.632797
5871201,30283594,Entire home/apt,,Downtown,0,,3,,299.0,10.0,42.352846,-71.062368,2016-11-21 11:33:24.078157
10050765,30283594,Entire home/apt,,South Boston Waterfront,3,5.0,5,,419.0,3.0,42.353242,-71.047196,2016-11-21 11:33:15.827741
7869167,30283594,Entire home/apt,,Fenway,2,,3,,229.0,3.0,42.343749,-71.098828,2016-11-21 11:33:12.681858
15567962,100278968,Private room,,Charlestown,4,5.0,1,,90.0,1.0,42.375714,-71.065992,2016-11-21 11:32:26.384946
9407895,41317613,Shared room,,Mission Hill,11,3.5,1,,28.0,3.0,42.333804,-71.096172,2016-11-21 11:32:18.819508
9508099,1444340,Private room,,South Boston,2,,2,,144.0,2.0,42.341527,-71.057152,2016-11-21 11:32:07.092584
14484865,29407427,Private room,,Allston,2,,2,,100.0,1.0,42.348931,-71.137885,2016-11-21 11:32:04.274331
4107959,10136526,Private room,,East Boston,83,5.0,2,,119.0,1.0,42.369492,-71.036593,2016-11-21 11:31:58.476491
9834727,50648271,Entire home/apt,,North End,24,4.5,2,,150.0,2.0,42.363992,-71.054881,2016-11-21 11:30:39.781249
15493003,8139434,Private room,,Allston,0,,2,,95.0,,42.350069,-71.137869,2016-11-21 11:29:22.478145
12184433,65476280,Private room,,Brighton,0,,1,,999.0,1.0,42.349078,-71.152605,2016-11-21 11:29:19.552336
13908638,28820575,Private room,,East Boston,57,4.5,2,,77.0,1.0,42.36953,-71.035151,2016-11-21 11:29:11.877745
7745117,40710532,Entire home/apt,,South Boston,15,5.0,4,,250.0,2.0,42.331376,-71.042012,2016-11-21 11:28:43.950480
5085125,5235073,Private room,,Allston,138,4.5,2,,70.0,1.0,42.350732,-71.127716,2016-11-21 11:28:16.004888
7921649,26956083,Private room,,Brighton,23,4.5,2,,79.0,2.0,42.359642,-71.140569,2016-11-21 11:27:48.405948
11634778,10477120,Entire home/apt,,Fenway,32,5.0,4,,160.0,2.0,42.341401,-71.084223,2016-11-21 11:27:13.465771
13298546,53581341,Entire home/apt,,South Boston Waterfront,23,5.0,2,,229.0,1.0,42.348148,-71.050265,2016-11-21 11:27:09.628070
13236820,25363817,Private room,,Allston,27,5.0,2,,59.0,1.0,42.348271,-71.134943,2016-11-21 11:27:01.010294
14072256,28820575,Private room,,East Boston,43,4.5,2,,70.0,1.0,42.36948,-71.03626,2016-11-21 11:26:38.907914
15370847,17295826,Entire home/apt,,Back Bay,0,,2,,114.0,2.0,42.350359,-71.082275,2016-11-21 11:25:41.388660
6626933,4718853,Private room,,Dorchester,64,4.5,2,,75.0,2.0,42.319179,-71.059928,2016-11-21 11:24:54.367161
13513696,48600417,Entire home/apt,,Roxbury,0,,4,,148.0,2.0,42.3391,-71.080556,2016-11-21 11:24:50.705616
8189821,7723209,Private room,,Charlestown,2,,2,,200.0,1.0,42.375883,-71.059737,2016-11-21 11:24:41.952454
4793787,24658662,Private room,,Dorchester,122,5.0,2,,45.0,1.0,42.317513,-71.053864,2016-11-21 11:24:17.744894
6314998,6331373,Private room,,East Boston,55,4.5,3,,42.0,1.0,42.384529,-71.004437,2016-11-21 11:24:12.871166
14826101,92712021,Private room,,Dorchester,23,5.0,3,,55.0,1.0,42.304733,-71.066054,2016-11-21 11:24:03.193850
6523777,34118474,Private room,,Dorchester,69,4.5,2,,70.0,1.0,42.315444,-71.054604,2016-11-21 11:23:48.771299
3946215,20447366,Private room,,Dorchester,117,5.0,1,,40.0,1.0,42.325215,-71.058608,2016-11-21 11:23:33.534814
7511737,22348222,Entire home/apt,,South End,4,5.0,2,,150.0,7.0,42.344222,-71.075375,2016-11-21 11:22:38.411387
15320975,97623393,Private room,,Brighton,21,5.0,2,,99.0,1.0,42.354861,-71.160867,2016-11-21 11:21:55.011208
16048288,26275784,Entire home/apt,,Dorchester,0,,2,,124.0,2.0,42.318934,-71.054053,2016-11-21 11:21:42.134070
13063236,6950436,Private room,,South Boston,9,5.0,2,,118.0,1.0,42.32919,-71.052476,2016-11-21 11:20:53.309232
14840845,59234220,Entire home/apt,,Beacon Hill,14,4.0,3,,149.0,1.0,42.358702,-71.067352,2016-11-21 11:20:40.396831
6908672,36204532,Entire home/apt,,Beacon Hill,6,5.0,4,,199.0,4.0,42.358119,-71.070729,2016-11-21 11:07:00.458199
1141888,6262335,Private room,,Fenway,46,4.5,3,,149.0,1.0,42.34201,-71.087266,2016-11-21 11:06:18.626440
13101775,1675966,Entire home/apt,,Beacon Hill,10,5.0,3,,140.0,2.0,42.3583,-71.071869,2016-11-21 11:05:20.910509
12679021,38001139,Entire home/apt,,South Boston Waterfront,0,,4,,3000.0,1.0,42.348358,-71.039875,2016-11-21 11:05:11.288734
3783090,13931840,Entire home/apt,,Fenway,27,5.0,2,,160.0,2.0,42.344963,-71.104533,2016-11-21 11:04:25.238792
13970405,9419684,Entire home/apt,,Fenway,0,,3,,379.0,3.0,42.345289,-71.098789,2016-11-21 11:03:59.243632
14386825,67180440,Private room,,Back Bay,2,,1,,73.0,,42.350515,-71.085188,2016-11-21 11:03:52.407437
257588,1355344,Entire home/apt,,South Boston,149,5.0,6,,200.0,1.0,42.330664,-71.039842,2016-11-21 11:01:24.502946
15469526,99277717,Private room,,Longwood Medical Area,0,,1,,70.0,1.0,42.337706,-71.106547,2016-11-21 11:00:13.998710
9531326,1229497,Entire home/apt,,East Boston,0,,3,,72.0,4.0,42.389828,-71.005192,2016-11-21 10:59:35.784640
13863117,19008767,Private room,,South Boston,15,4.5,2,,119.0,,42.338977,-71.050902,2016-11-21 10:59:12.669378
1178106,1407005,Private room,,East Boston,258,4.5,2,,77.0,1.0,42.376689,-71.034282,2016-11-21 10:57:59.932455
1937433,10024266,Private room,,Brighton,10,5.0,2,,68.0,1.0,42.347994,-71.142588,2016-11-21 10:57:17.622904
1110423,6095174,Entire home/apt,,Brighton,43,4.5,4,,250.0,2.0,42.349415,-71.156425,2016-11-21 10:56:42.355790
7665706,40243561,Entire home/apt,,East Boston,5,5.0,6,,250.0,1.0,42.363948,-71.033451,2016-11-21 10:56:25.913101
14624367,22541573,Entire home/apt,,Fenway,0,,5,,267.0,5.0,42.343998,-71.096616,2016-11-21 10:56:23.111397
10268223,52796234,Private room,,Dorchester,2,,2,,60.0,1.0,42.317922,-71.053455,2016-11-21 10:56:09.065712
15766674,90034098,Entire home/apt,,North End,0,,2,,180.0,1.0,42.363461,-71.05367,2016-11-21 10:55:04.044839
8428314,32278468,Entire home/apt,,Fenway,31,5.0,3,,225.0,2.0,42.342812,-71.097748,2016-11-21 12:33:50.771801
1885386,6391436,Private room,,Jamaica Plain,130,5.0,2,,85.0,3.0,42.308852,-71.116432,2016-11-21 12:33:10.183397
15265097,95459395,Entire home/apt,,Fenway,0,,3,,571.0,3.0,42.345205,-71.10007,2016-11-21 12:33:07.174614
13912943,82531689,Private room,,Back Bay,0,,2,,218.0,5.0,42.350106,-71.083838,2016-11-21 12:33:03.981010
6882615,22348222,Entire home/apt,,Back Bay,16,4.5,2,,160.0,7.0,42.349299,-71.08347,2016-11-21 12:32:59.602471
13375092,7198154,Private room,,Brighton,11,5.0,2,,85.0,1.0,42.338797,-71.147976,2016-11-21 12:32:33.261382
7869368,30283594,Entire home/apt,,Fenway,0,,3,,229.0,3.0,42.344927,-71.099312,2016-11-21 12:32:25.955066
8390793,44203099,Private room,,North End,0,,1,,50.0,2.0,42.366523,-71.056792,2016-11-21 12:31:31.772615
13602008,78663619,Private room,,Fenway,5,4.5,4,,70.0,2.0,42.349216,-71.099103,2016-11-21 12:30:25.719066
13711242,40459423,Shared room,,Downtown,4,5.0,2,,100.0,1.0,42.351019,-71.064549,2016-11-21 12:30:18.621730
4909590,25279966,Entire home/apt,,Allston,118,5.0,4,,95.0,2.0,42.350493,-71.133281,2016-11-21 12:30:11.062763
2798599,14099596,Private room,,Charlestown,0,,2,,200.0,1.0,42.374065,-71.060155,2016-11-21 12:29:46.805334
14770708,81160490,Private room,,Brighton,30,4.5,3,,79.0,1.0,42.347608,-71.152452,2016-11-21 12:28:24.216942
15311681,48503448,Private room,,Brighton,0,,2,,55.0,2.0,42.346306,-71.138255,2016-11-21 12:27:41.447797
14572499,89316741,Entire home/apt,,Back Bay,10,5.0,2,,148.0,2.0,42.353352,-71.078139,2016-11-21 12:27:20.441857
7988755,8408214,Private room,,South Boston,82,5.0,3,,80.0,2.0,42.328534,-71.053859,2016-11-21 12:26:45.360667
13110631,72888191,Entire home/apt,,Back Bay,35,4.5,3,,130.0,2.0,42.343368,-71.082953,2016-11-21 12:26:41.805624
12855343,12164071,Private room,,Jamaica Plain,39,5.0,1,,50.0,2.0,42.312618,-71.106205,2016-11-21 12:25:50.338375
4625738,7685459,Entire home/apt,,South End,75,4.5,3,,200.0,1.0,42.338253,-71.078936,2016-11-21 12:25:45.007296
14322091,29537980,Private room,,Back Bay,2,,1,,107.0,2.0,42.348807,-71.084284,2016-11-21 12:24:52.348558
10524612,3594203,Entire home/apt,,East Boston,30,4.5,4,,99.0,2.0,42.369965,-71.039875,2016-11-21 12:23:41.716682
7219056,9419684,Entire home/apt,,Fenway,0,,3,,379.0,3.0,42.344004,-71.097727,2016-11-21 12:23:37.197596
8097453,30283594,Entire home/apt,,Fenway,1,,3,,169.0,3.0,42.343866,-71.102267,2016-11-21 12:23:32.947458
1899770,2120544,Private room,,South End,7,5.0,2,,125.0,2.0,42.340245,-71.076636,2016-11-21 12:23:21.255462
10118946,30283594,Entire home/apt,,West End,0,,5,,199.0,10.0,42.364862,-71.067154,2016-11-21 12:22:54.243762
10116726,30283594,Entire home/apt,,Chinatown,1,,3,,169.0,3.0,42.351606,-71.061546,2016-11-21 12:22:51.833909
11662212,61861112,Private room,,West Roxbury,53,5.0,3,,65.0,1.0,42.294195,-71.138171,2016-11-21 12:22:40.529457
14760739,25700968,Private room,,Downtown,19,3.5,1,,80.0,1.0,42.351583,-71.065346,2016-11-21 12:21:33.748604
7871576,41486164,Private room,,Mission Hill,2,,1,,60.0,1.0,42.330725,-71.104466,2016-11-21 12:21:29.573625
14426124,41662052,Private room,,South Boston,19,5.0,2,,90.0,1.0,42.3316,-71.036354,2016-11-21 12:21:05.278365
13912429,18117392,Private room,,Downtown,3,5.0,4,,300.0,1.0,42.357887,-71.053959,2016-11-21 12:20:34.911945
11454728,18202088,Entire home/apt,,Fenway,13,4.0,4,,249.0,2.0,42.345541,-71.102359,2016-11-21 12:20:22.192579
9824155,50599963,Private room,,Mission Hill,25,4.5,2,,80.0,1.0,42.330002,-71.112198,2016-11-21 12:20:02.284090
14769652,20733420,Private room,,Charlestown,0,,2,,150.0,1.0,42.383705,-71.065644,2016-11-21 12:19:16.882850
15647917,9770603,Entire home/apt,,Fenway,1,,2,,120.0,3.0,42.340792,-71.098984,2016-11-21 12:17:51.138239
13642397,79163790,Entire home/apt,,North End,4,5.0,2,,120.0,3.0,42.366205,-71.055231,2016-11-21 12:16:26.146200
9349646,3900945,Private room,,Jamaica Plain,1,,2,,100.0,1.0,42.305712,-71.105667,2016-11-21 12:16:21.891683
965554,25188,Entire home/apt,,West End,6,5.0,4,,349.0,7.0,42.364359,-71.069534,2016-11-21 12:16:00.094095
11662695,8139434,Entire home/apt,,Allston,46,5.0,4,,147.0,,42.350446,-71.140273,2016-11-21 12:15:31.715669
7749568,40738497,Entire home/apt,,Back Bay,16,5.0,4,,150.0,1.0,42.348808,-71.088977,2016-11-21 12:15:14.590407
1550047,1444340,Entire home/apt,,Roxbury,60,4.5,7,,330.0,2.0,42.338328,-71.081325,2016-11-21 12:14:58.957311
15019554,94797023,Entire home/apt,,Chinatown,5,5.0,6,,319.0,3.0,42.351468,-71.060064,2016-11-21 12:14:53.438626
5606682,29066313,Entire home/apt,,Brighton,48,4.5,6,,211.0,2.0,42.341519,-71.149176,2016-11-21 12:14:29.130590
15238371,33498471,Private room,,Brighton,2,,1,,60.0,1.0,42.340522,-71.153386,2016-11-21 12:14:12.441875
12784064,3137257,Entire home/apt,,North End,22,4.5,6,,175.0,3.0,42.364673,-71.055756,2016-11-21 12:14:02.812882
4868653,4472902,Private room,,East Boston,12,4.5,1,,95.0,3.0,42.380714,-71.033006,2016-11-21 10:53:14.391954
15437077,98988662,Private room,,Charlestown,8,5.0,2,,90.0,1.0,42.382965,-71.079097,2016-11-21 10:53:07.991592
14821064,21938320,Shared room,,Back Bay,2,,1,,200.0,2.0,42.351066,-71.080316,2016-11-21 10:52:49.843726
7246272,19250407,Private room,,Dorchester,52,5.0,2,,108.0,1.0,42.317756,-71.061677,2016-11-21 10:52:29.090921
12997334,24584254,Entire home/apt,,Allston,8,5.0,4,,120.0,13.0,42.364536,-71.11838,2016-11-21 10:52:24.859479
732932,3817361,Private room,,Jamaica Plain,19,4.5,2,,95.0,3.0,42.303763,-71.114003,2016-11-21 10:51:41.455421
13514017,66378068,Entire home/apt,,South Boston Waterfront,33,4.5,6,,295.0,,42.350676,-71.046176,2016-11-21 10:51:34.416932
15577371,100352874,Private room,,Allston,3,3.5,2,,110.0,1.0,42.351258,-71.125136,2016-11-21 10:50:26.243294
13378936,75997654,Entire home/apt,,South End,16,5.0,4,,170.0,,42.344513,-71.074222,2016-11-21 10:49:54.586759
3052935,886871,Private room,,Dorchester,15,4.0,1,,70.0,2.0,42.318687,-71.054843,2016-11-21 10:49:37.388105
8696200,19470226,Shared room,,Downtown,12,5.0,2,,103.0,2.0,42.366695,-71.066336,2016-11-21 10:49:08.070723
4025194,1480518,Private room,,Jamaica Plain,166,5.0,2,,75.0,1.0,42.295723,-71.119421,2016-11-21 10:48:48.973759
9132081,47565180,Entire home/apt,,Charlestown,0,,6,,158.0,2.0,42.377009,-71.065735,2016-11-21 10:48:38.374645
6850880,22348222,Entire home/apt,,South End,1,,2,,137.0,7.0,42.343995,-71.076567,2016-11-21 10:48:21.282404
9460898,1444340,Entire home/apt,,South Boston,12,5.0,4,,189.0,2.0,42.342252,-71.057115,2016-11-21 10:47:57.291151
8469735,40995423,Private room,,East Boston,6,4.0,1,,50.0,15.0,42.389982,-71.002822,2016-11-21 10:47:24.243008
5588537,28972872,Entire home/apt,,South End,8,5.0,2,,200.0,1.0,42.344141,-71.072263,2016-11-21 10:46:56.933293
14742722,79365228,Private room,,Beacon Hill,12,5.0,1,,150.0,1.0,42.357368,-71.065135,2016-11-21 10:46:08.625057
9237653,20684898,Private room,,South Boston,47,5.0,2,,110.0,2.0,42.331931,-71.050432,2016-11-21 10:45:21.730677
13800505,81152656,Private room,,North End,25,4.0,2,,150.0,1.0,42.361022,-71.052768,2016-11-21 10:45:15.734784
12865092,7516089,Entire home/apt,,Back Bay,3,3.5,6,,100.0,1.0,42.34414,-71.084096,2016-11-21 10:45:00.494167
15179041,96345628,Private room,,Roslindale,2,,2,,45.0,1.0,42.277446,-71.133887,2016-11-21 10:44:19.632246
3969526,5408229,Entire home/apt,,South End,129,5.0,4,,255.0,2.0,42.337627,-71.073947,2016-11-21 10:43:52.312584
9273978,814298,Entire home/apt,,Beacon Hill,7,5.0,2,,229.0,2.0,42.357767,-71.0721,2016-11-21 10:43:49.732652
3897995,8139434,Private room,,Allston,81,5.0,2,,85.0,1.0,42.350543,-71.143844,2016-11-21 10:42:53.528041
13746896,73215924,Entire home/apt,,South Boston Waterfront,29,5.0,4,,199.0,1.0,42.350431,-71.050934,2016-11-21 10:41:41.270891
6790961,30283594,Entire home/apt,,Fenway,1,,5,,319.0,3.0,42.344572,-71.099808,2016-11-21 10:40:31.747222
7280665,24775678,Shared room,,Mission Hill,2,,1,,40.0,1.0,42.334242,-71.097988,2016-11-21 10:40:19.975448
15509837,1024562,Private room,,Back Bay,6,4.5,6,,120.0,1.0,42.34268,-71.082318,2016-11-21 10:39:49.606951
3302294,1369968,Entire home/apt,,Back Bay,145,4.0,2,,245.0,,42.352578,-71.082599,2016-11-21 10:38:48.807171
7093184,18517776,Private room,,Roxbury,6,4.5,1,,28.0,7.0,42.317043,-71.079788,2016-11-21 10:37:07.886674
12344217,16284736,Private room,,East Boston,0,,2,,90.0,1.0,42.375817,-71.031839,2016-11-21 10:36:19.666753
1758953,9247845,Entire home/apt,,North End,100,4.5,2,,200.0,1.0,42.367359,-71.055654,2016-11-21 10:34:26.505679
2515870,12878584,Entire home/apt,,Dorchester,86,4.5,2,,99.0,1.0,42.322216,-71.054855,2016-11-21 10:34:04.617297
9218312,47935411,Private room,,Roslindale,43,5.0,2,,95.0,2.0,42.289071,-71.128233,2016-11-21 10:33:41.668735
